County_FIPS,SVI_county,Covid_cases,CHW_need,priority_high_demand,priority_SVI_high_demand,priority_SVI_hotspot,priority_SVI_pop,priority_hotspot,percentage_scenario_high_demand_base_case_capacity_0,percentage_scenario_high_demand_base_case_capacity_10,percentage_scenario_high_demand_base_case_capacity_20,percentage_scenario_high_demand_base_case_capacity_30,percentage_scenario_high_demand_base_case_capacity_40,percentage_scenario_high_demand_base_case_capacity_50,percentage_scenario_high_demand_base_case_capacity_60,percentage_scenario_high_demand_base_case_capacity_70,percentage_scenario_high_demand_base_case_capacity_80,percentage_scenario_SVI_high_demand_base_case_capacity_0,percentage_scenario_SVI_high_demand_base_case_capacity_10,percentage_scenario_SVI_high_demand_base_case_capacity_20,percentage_scenario_SVI_high_demand_base_case_capacity_30,percentage_scenario_SVI_high_demand_base_case_capacity_40,percentage_scenario_SVI_high_demand_base_case_capacity_50,percentage_scenario_SVI_high_demand_base_case_capacity_60,percentage_scenario_SVI_high_demand_base_case_capacity_70,percentage_scenario_SVI_high_demand_base_case_capacity_80,percentage_scenario_SVI_hotspot_base_case_capacity_0,percentage_scenario_SVI_hotspot_base_case_capacity_10,percentage_scenario_SVI_hotspot_base_case_capacity_20,percentage_scenario_SVI_hotspot_base_case_capacity_30,percentage_scenario_SVI_hotspot_base_case_capacity_40,percentage_scenario_SVI_hotspot_base_case_capacity_50,percentage_scenario_SVI_hotspot_base_case_capacity_60,percentage_scenario_SVI_hotspot_base_case_capacity_70,percentage_scenario_SVI_hotspot_base_case_capacity_80,percentage_scenario_SVI_pop_base_case_capacity_0,percentage_scenario_SVI_pop_base_case_capacity_10,percentage_scenario_SVI_pop_base_case_capacity_20,percentage_scenario_SVI_pop_base_case_capacity_30,percentage_scenario_SVI_pop_base_case_capacity_40,percentage_scenario_SVI_pop_base_case_capacity_50,percentage_scenario_SVI_pop_base_case_capacity_60,percentage_scenario_SVI_pop_base_case_capacity_70,percentage_scenario_SVI_pop_base_case_capacity_80,percentage_scenario_hotspot_base_case_capacity_0,percentage_scenario_hotspot_base_case_capacity_10,percentage_scenario_hotspot_base_case_capacity_20,percentage_scenario_hotspot_base_case_capacity_30,percentage_scenario_hotspot_base_case_capacity_40,percentage_scenario_hotspot_base_case_capacity_50,percentage_scenario_hotspot_base_case_capacity_60,percentage_scenario_hotspot_base_case_capacity_70,percentage_scenario_hotspot_base_case_capacity_80
40013,0.545454545,104,42,0.041901692,0.030874931,0.228099757,0.043018912,0.298702063,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,33.33333333,21.42857143,33.33333333,52.38095238,80.95238095,83.33333333,92.85714286,97.61904762,100,0,0,0,0,0,0,0,100,100,33.33333333,21.42857143,33.33333333,52.38095238,80.95238095,85.71428571,92.85714286,97.61904762,100
40015,0.987012987,26,12,0.010475423,0.013967231,0.183911079,0.049931562,0.133093544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,41.66666667,50,58.33333333,58.33333333,66.66666667,83.33333333,100,100,0,0,0,0,0,0,0,100,100,50,25,50,58.33333333,58.33333333,58.33333333,66.66666667,83.33333333,100
40017,0.155844156,287,116,0.115632554,0.024343696,0.060247873,0.036706543,0.276136084,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,100,100,0,0,0,4.310344828,34.48275862,34.48275862,35.34482759,54.31034483,67.24137931,0,0,0,0,0,0,0,84.48275862,100,0,0,0,25,34.48275862,35.34482759,53.44827586,67.24137931,75.86206897
40019,0.701298701,76,29,0.030620467,0.029008864,0.191423533,0.058545216,0.194968414,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,58.62068966,37.93103448,58.62068966,62.06896552,65.51724138,79.31034483,89.65517241,96.55172414,96.55172414,0,0,0,0,0,0,100,100,100,58.62068966,34.48275862,58.62068966,58.62068966,65.51724138,65.51724138,89.65517241,93.10344828,96.55172414
40021,0.883116883,55,22,0.022159549,0.026435953,0.182140711,0.074043745,0.147319693,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,86.36363636,63.63636364,86.36363636,90.90909091,90.90909091,95.45454545,100,100,100,0,0,0,0,0,0,100,100,100,77.27272727,40.90909091,77.27272727,86.36363636,90.90909091,90.90909091,95.45454545,100,100
40027,0.220779221,536,224,0.215954875,0.064407594,0.081421436,0.105447174,0.263422292,0,0,0,0,0,69.19642857,100,100,100,0,0,0,0,0,45.53571429,100,100,100,2.678571429,0,4.464285714,10.26785714,18.30357143,28.57142857,39.28571429,50,69.64285714,0,0,0,0,0,28.125,100,100,100,4.464285714,0,6.696428571,12.5,22.32142857,35.71428571,41.96428571,60.71428571,81.25
40031,0.779220779,137,56,0.055197421,0.058102549,0.162214528,0.164882917,0.148696651,0,0,0,0,0,0,94.64285714,100,100,0,0,0,0,0,0,100,100,100,23.21428571,23.21428571,26.78571429,39.28571429,48.21428571,66.07142857,69.64285714,80.35714286,92.85714286,0,0,0,0,0,100,100,100,100,23.21428571,21.42857143,23.21428571,33.92857143,46.42857143,57.14285714,66.07142857,75,80.35714286
40033,0.402597403,5,2,0.002014504,0.001095608,0.061874686,0.004024478,0.109777668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,100
40035,0.61038961,15,6,0.006043513,0.004983248,0.115131346,0.0151832,0.134728171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,50,66.66666667,83.33333333,100,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,33.33333333,50,50,66.66666667,83.33333333
40037,0.285714286,87,37,0.035052377,0.013528988,0.067684813,0.035023891,0.169212032,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,16.21621622,27.02702703,35.13513514,56.75675676,62.16216216,83.78378378,0,0,0,0,0,0,0,0,100,0,0,0,13.51351351,27.02702703,35.13513514,54.05405405,62.16216216,83.78378378
40045,0.116883117,1,0,0.000402901,6.36E-05,0,0.000723092,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
40047,0.441558442,92,41,0.037066882,0.02211007,0.132630982,0.04733956,0.214550117,0,0,0,0,0,0,0,85.36585366,100,0,0,0,0,0,0,0,19.51219512,100,39.02439024,31.70731707,39.02439024,39.02439024,41.46341463,63.41463415,63.41463415,70.73170732,95.12195122,0,0,0,0,0,0,0,100,100,39.02439024,31.70731707,39.02439024,39.02439024,41.46341463,63.41463415,63.41463415,70.73170732,87.80487805
40049,0.194805195,52,19,0.020950846,0.005513381,0.060609914,0.009264167,0.222236353,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,15.78947368,0,15.78947368,21.05263158,21.05263158,26.31578947,42.10526316,47.36842105,52.63157895,0,0,0,0,0,0,0,0,0,15.78947368,0,15.78947368,21.05263158,21.05263158,31.57894737,47.36842105,47.36842105,68.42105263
40051,0.051948052,98,40,0.039484287,0.002770827,0.017297108,0.0048127,0.237835235,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,12.5,0,12.5,22.5,30,50,50,52.5,77.5,0,0,0,0,0,0,0,0,0,12.5,0,12.5,22.5,50,50,50,67.5,100
40053,0.012987013,3,2,0.001208703,2.12E-05,0.002678595,0,0.147322724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40065,0.714285714,162,78,0.065269944,0.06297977,1,0.03122334,1,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,100,100,100,53.84615385,19.23076923,55.12820513,67.94871795,100,100,100,100,100,0,0,0,0,0,0,0,0,100,60.25641026,53.84615385,64.1025641,89.74358974,100,100,100,100,100
40071,0.727272727,34,14,0.01369863,0.013458303,0.103363208,0.056287231,0.101517437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,14.28571429,7.142857143,21.42857143,42.85714286,57.14285714,85.71428571,92.85714286,100,100,0,0,0,0,0,0,100,100,100,14.28571429,7.142857143,14.28571429,28.57142857,50,64.28571429,85.71428571,92.85714286,100
40075,0.376623377,5,2,0.002014504,0.001024923,0.038127647,0.005757161,0.072311054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,100,100
40081,0.233766234,21,9,0.008460919,0.002671869,0.027502056,0.0139762,0.084034059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22222222,0,22.22222222,33.33333333,44.44444444,55.55555556,66.66666667,100,100,0,0,0,0,0,0,0,0,0,22.22222222,0,22.22222222,33.33333333,33.33333333,55.55555556,66.66666667,88.88888889,100
40083,0.077922078,56,21,0.02256245,0.002374995,0.016191991,0.006098964,0.148426589,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,9.523809524,52.38095238,71.42857143,80.95238095,80.95238095,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28571429,52.38095238,71.42857143,80.95238095,80.95238095
40085,0.38961039,16,6,0.006446414,0.00339285,0.107224699,0.006586395,0.196578615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,66.66666667,83.33333333,83.33333333,83.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,66.66666667,83.33333333,83.33333333,83.33333333
40087,0.025974026,73,30,0.029411765,0.001031992,0.00918934,0.001634416,0.252706862,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,13.33333333,0,13.33333333,16.66666667,36.66666667,63.33333333,66.66666667,66.66666667,96.66666667,0,0,0,0,0,0,0,0,0,16.66666667,13.33333333,16.66666667,36.66666667,40,66.66666667,66.66666667,76.66666667,96.66666667
40093,0.181818182,8,3,0.003223207,0.000791665,0.032199363,0.002325066,0.126497498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.66666667
40103,0.090909091,11,5,0.00443191,0.00054427,0.018148766,0.00169295,0.142597449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
40105,0.350649351,5,2,0.002014504,0.000954239,0.030773272,0.006190433,0.062686294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50
40113,0.428571429,59,23,0.023771152,0.013762246,0.094925395,0.034928384,0.158208992,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,26.08695652,0,39.13043478,47.82608696,52.17391304,60.86956522,78.26086957,82.60869565,86.95652174,0,0,0,0,0,0,0,0,100,26.08695652,0,34.7826087,47.82608696,52.17391304,60.86956522,78.26086957,78.26086957,86.95652174
40117,0.298701299,25,10,0.010072522,0.004064351,0.08284111,0.008377948,0.198098306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,80,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,80,90
40123,0.415584416,52,20,0.020950846,0.011761879,0.098724919,0.027439302,0.169683455,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,20,0,20,25,30,55,80,95,100,0,0,0,0,0,0,0,0,100,20,0,20,20,25,55,75,95,100
40125,0.480519481,90,36,0.03626108,0.023537894,0.109464802,0.059668689,0.162717949,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,22.22222222,11.11111111,30.55555556,41.66666667,58.33333333,72.22222222,83.33333333,94.44444444,97.22222222,0,0,0,0,0,0,100,100,100,22.22222222,11.11111111,25,33.33333333,58.33333333,72.22222222,75,91.66666667,94.44444444
40129,0.207792208,2,1,0.000805802,0.00022619,0.025531893,0.001231926,0.087765884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
40131,0.142857143,177,73,0.071313457,0.013762246,0.052319732,0.022312777,0.261598658,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,100,4.109589041,0,5.479452055,5.479452055,5.479452055,9.589041096,21.91780822,35.61643836,57.53424658,0,0,0,0,0,0,0,0,97.26027397,5.479452055,0,5.479452055,5.479452055,8.219178082,17.80821918,31.50684932,52.05479452,60.2739726
40133,0.922077922,38,14,0.015310234,0.019070642,0.234594321,0.039836748,0.181727995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,35.71428571,0,35.71428571,35.71428571,50,57.14285714,78.57142857,92.85714286,100,0,0,0,0,0,0,0,100,100,28.57142857,0,35.71428571,35.71428571,35.71428571,57.14285714,57.14285714,92.85714286,92.85714286
40137,0.363636364,56,25,0.02256245,0.011083309,0.094170735,0.027530569,0.184978229,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,8,8,48,76,96,100,0,0,0,0,0,0,0,0,100,0,0,0,8,8,48,76,96,100
40145,0.324675325,133,57,0.053585818,0.023502552,0.10830762,0.043565707,0.238276765,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,21.05263158,8.771929825,21.05263158,21.05263158,24.56140351,33.33333333,43.85964912,61.40350877,78.94736842,0,0,0,0,0,0,0,100,100,21.05263158,8.771929825,21.05263158,21.05263158,24.56140351,33.33333333,54.38596491,63.15789474,78.94736842
40147,0.311688312,65,28,0.026188558,0.011026761,0.076464587,0.027900753,0.175231344,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,17.85714286,35.71428571,42.85714286,57.14285714,71.42857143,92.85714286,0,0,0,0,0,0,0,0,100,0,0,0,17.85714286,35.71428571,42.85714286,57.14285714,67.85714286,92.85714286
40149,0.168831169,7,3,0.002820306,0.000643228,0.020185762,0.003235135,0.085401303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333
40153,0.454545455,3,2,0.001208703,0.000742186,0.01975443,0.01636496,0.031042676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,100,100
41007,0.305555556,10,5,0.507800705,0.138323676,0.009467213,0.020314328,0.03012295,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,20,80,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,20,80,100,100,100,100
41009,0.138888889,18,7,0.511826875,0.137649912,0.004568646,0.012129972,0.031980525,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,14.28571429,0,14.28571429,28.57142857,71.42857143,100,100,100,100,0,0,0,0,0,100,100,100,100,14.28571429,0,14.28571429,28.57142857,71.42857143,100,100,100,100
41017,0.041666667,150,68,0.578258681,0.142197817,0.003748049,0.012934551,0.087454475,0,0,0,0,100,100,100,100,100,0,0,0,0,0,100,100,100,100,8.823529412,0,10.29411765,41.17647059,79.41176471,100,100,100,100,0,0,0,0,0,100,100,100,100,8.823529412,0,20.58823529,44.11764706,80.88235294,100,100,100,100
41029,0.833333333,90,40,0.548062406,0.225576068,0.037174485,0.30948243,0.043370233,0,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,100,100,15,0,30,57.5,92.5,100,100,100,100,0,0,0,100,100,100,100,100,100,12.5,0,27.5,55,90,100,100,100,100
41035,0.916666667,24,11,0.514846502,0.161299016,0.036336794,0.105277857,0.038539024,0,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,100,0,0,0,45.45454545,81.81818182,100,100,100,100,0,0,0,0,100,100,100,100,100,0,0,0,45.45454545,81.81818182,100,100,100,100
41037,0.611111111,7,3,0.506290891,0.139805956,0.055857401,0.008194543,0.088864048,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,66.66666667,100,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,66.66666667,100,100,100,100,100
41043,0.472222222,43,16,0.524408656,0.159244037,0.014694068,0.100488433,0.030252493,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,6.25,0,37.5,75,87.5,100,100,100,100,0,0,0,0,100,100,100,100,100,6.25,0,37.5,75,87.5,100,100,100,100
41053,0.388888889,39,18,0.522395571,0.153011723,0.020542397,0.054789894,0.051355992,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,22.22222222,11.11111111,50,77.77777778,94.44444444,100,100,100,100,0,0,0,0,100,100,100,100,100,22.22222222,5.555555556,44.44444444,77.77777778,94.44444444,100,100,100,100
41061,0.527777778,22,9,0.51383996,0.148699636,0.043608818,0.023702662,0.080332034,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,22.22222222,88.88888889,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,22.22222222,88.88888889,100,100,100,100
41065,0.861111111,34,13,0.519879215,0.17012532,0.103417677,0.03850412,0.116761894,0,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,100,0,0,0,53.84615385,100,100,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,46.15384615,100,100,100,100,100
41071,0.777777778,86,34,0.546049321,0.215739119,0.060866024,0.139894736,0.07608253,0,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,100,14.70588235,0,44.11764706,67.64705882,97.05882353,100,100,100,100,0,0,0,100,100,100,100,100,100,14.70588235,0,44.11764706,64.70588235,97.05882353,100,100,100,100
42001,0.328358209,56,21,0.022801303,0.010874074,0.144290319,0.020978976,0.249027146,0,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,100,100,9.523809524,38.0952381,57.14285714,80.95238095,100,100,100,100,100,0,0,0,0,100,100,100,100,100,9.523809524,38.0952381,57.14285714,76.19047619,100,100,100,100,100
42005,0.171641791,40,20,0.016286645,0.004060125,0.110485325,0.006938339,0.364786651,0,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,100,100,0,5,50,95,100,100,100,100,100,0,0,0,0,100,100,100,100,100,0,5,50,90,100,100,100,100,100
42007,0.343283582,198,85,0.080618893,0.040195239,0.373245122,0.036084743,0.61616707,0,0,0,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100,0,3.529411765,34.11764706,80,100,100,100,100,100,0,0,0,100,100,100,100,100,100,0,4.705882353,36.47058824,82.35294118,100,100,100,100,100
42009,0.253731343,15,7,0.006107492,0.002250722,0.078001996,0.00754083,0.174216375,0,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,100,100,0,14.28571429,85.71428571,100,100,100,100,100,100,0,0,0,0,100,100,100,100,100,0,0,71.42857143,100,100,100,100,100,100
42013,0.634328358,53,24,0.021579805,0.019881374,0.262437276,0.049585032,0.234460006,0,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,100,0,12.5,70.83333333,95.83333333,100,100,100,100,100,0,0,0,100,100,100,100,100,100,0,8.333333333,62.5,87.5,100,100,100,100,100
42015,0.507462687,8,4,0.003257329,0.00240077,0.070687627,0.019461199,0.078939917,0,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,100,100,0,25,75,100,100,100,100,100,100,0,0,0,0,100,100,100,100,100,0,25,75,100,100,100,100,100,100
42017,0.074626866,439,192,0.178745928,0.019373858,0.04883527,0.029387479,0.370847851,0,0,0,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100,3.645833333,18.75,42.1875,64.0625,100,100,100,100,100,0,0,0,58.85416667,100,100,100,100,100,4.6875,19.27083333,43.22916667,63.54166667,100,100,100,100,100
42019,0.029850746,111,43,0.04519544,0.001959452,0.014687885,0.00324577,0.278844089,0,0,0,100,100,100,100,100,100,0,0,0,0,100,100,100,100,100,0,4.651162791,32.55813953,58.13953488,100,100,100,100,100,0,0,0,0,100,100,100,100,100,0,4.651162791,32.55813953,58.13953488,100,100,100,100,100
42025,0.388059701,36,16,0.01465798,0.008261472,0.207336203,0.01546108,0.302784732,0,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,100,100,12.5,56.25,87.5,100,100,100,100,100,100,0,0,0,0,100,100,100,100,100,12.5,56.25,87.5,100,100,100,100,100,100
42029,0.23880597,466,210,0.189739414,0.065809333,0.207019386,0.078119374,0.491273359,0,0,100,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100,7.142857143,18.57142857,41.9047619,74.28571429,100,100,100,100,100,0,0,0,100,100,100,100,100,100,7.142857143,22.38095238,43.33333333,74.28571429,100,100,100,100,100
42031,0.537313433,21,7,0.008550489,0.006672727,0.206804513,0.012955294,0.218117088,0,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,100,100,0,0,85.71428571,100,100,100,100,100,100,0,0,0,0,100,100,100,100,100,0,0,85.71428571,100,100,100,100,100,100
42033,0.850746269,20,7,0.008143322,0.010062049,0.158491217,0.043037348,0.105575349,0,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,100,100,14.28571429,42.85714286,71.42857143,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100,14.28571429,28.57142857,57.14285714,100,100,100,100,100,100
42035,0.567164179,24,8,0.009771987,0.008049639,0.247901422,0.013780088,0.24770091,0,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,100,100,0,37.5,62.5,100,100,100,100,100,100,0,0,0,0,100,100,100,100,100,0,37.5,62.5,87.5,100,100,100,100,100
42037,0.104477612,21,9,0.008550489,0.001297475,0.0303141,0.004102479,0.164429153,0,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,100,100,0,11.11111111,44.44444444,88.88888889,100,100,100,100,100,0,0,0,0,100,100,100,100,100,0,11.11111111,44.44444444,88.88888889,100,100,100,100,100
42039,0.76119403,37,16,0.015065147,0.01665534,0.301757181,0.041351106,0.224656825,0,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,100,100,6.25,25,62.5,93.75,100,100,100,100,100,0,0,0,100,100,100,100,100,100,6.25,25,50,87.5,100,100,100,100,100
42041,0.149253731,122,51,0.049674267,0.010768158,0.065675874,0.023156796,0.249366461,0,0,0,100,100,100,100,100,100,0,0,0,0,100,100,100,100,100,13.7254902,31.37254902,52.94117647,74.50980392,100,100,100,100,100,0,0,0,0,100,100,100,100,100,13.7254902,35.29411765,50.98039216,70.58823529,100,100,100,100,100
42047,0.014925373,13,5,0.00529316,0.000114743,0.005205091,0,0.197633489,0,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,100,100,0,0,20,60,100,100,100,100,100,0,0,0,0,100,100,100,100,100,0,0,20,40,100,100,100,100,100
42051,0.925373134,123,52,0.050081433,0.067309814,0.776541387,0.077431622,0.475559758,0,0,0,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100,5.769230769,38.46153846,73.07692308,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100,5.769230769,32.69230769,63.46153846,98.07692308,100,100,100,100,100
42055,0.671641791,104,46,0.042345277,0.04130736,0.428988553,0.065272703,0.361963992,0,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,100,32.60869565,47.82608696,76.08695652,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100,32.60869565,45.65217391,76.08695652,95.65217391,100,100,100,100,100
42057,0.194029851,1,0,0.000407166,0.000114743,0,0.001496929,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
42063,0.701492537,65,25,0.026465798,0.026964527,0.436587928,0.037902976,0.352700475,0,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,100,8,20,52,92,100,100,100,100,100,0,0,0,100,100,100,100,100,100,8,20,52,84,100,100,100,100,100
42065,0.28358209,17,7,0.006921824,0.002850914,0.096131109,0.007647047,0.19210671,0,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,100,100,0,0,42.85714286,100,100,100,100,100,100,0,0,0,0,100,100,100,100,100,0,0,42.85714286,85.71428571,100,100,100,100,100
42067,0.462686567,6,3,0.002442997,0.001641703,0.120645889,0.006925219,0.147768891,0,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,100,100,33.33333333,66.66666667,100,100,100,100,100,100,100,0,0,0,0,100,100,100,100,100,33.33333333,66.66666667,100,100,100,100,100,100,100
42073,0.791044776,106,42,0.043159609,0.049586485,0.811701758,0.043595808,0.581504121,0,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,100,0,11.9047619,57.14285714,97.61904762,100,100,100,100,100,0,0,0,100,100,100,100,100,100,0,9.523809524,52.38095238,90.47619048,100,100,100,100,100
42075,0.865671642,111,43,0.04519544,0.056824099,0.573052899,0.075926581,0.375144773,0,0,0,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100,11.62790698,46.51162791,69.76744186,97.6744186,100,100,100,100,100,0,0,0,100,100,100,100,100,100,9.302325581,39.53488372,69.76744186,97.6744186,100,100,100,100,100
42077,0.985074627,230,95,0.093648208,0.13398413,0.550956712,0.226494775,0.316960923,0,0,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,27.36842105,48.42105263,67.36842105,90.52631579,100,100,100,100,100,0,0,100,100,100,100,100,100,100,27.36842105,47.36842105,63.15789474,81.05263158,100,100,100,100,100
42081,0.634328358,57,23,0.023208469,0.021381855,0.271172124,0.045967295,0.24226367,0,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,100,8.695652174,34.7826087,47.82608696,95.65217391,100,100,100,100,100,0,0,0,100,100,100,100,100,100,8.695652174,34.7826087,47.82608696,86.95652174,100,100,100,100,100
42083,0.746268657,5,3,0.002035831,0.00220659,0.114326248,0.019517714,0.08681767,0,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,100,100,0,0,66.66666667,100,100,100,100,100,100,0,0,0,0,100,100,100,100,100,0,0,33.33333333,66.66666667,100,100,100,100,100
42085,0.910447761,86,41,0.035016287,0.04630308,0.707543124,0.064814395,0.440408061,0,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,100,9.756097561,31.70731707,73.17073171,97.56097561,100,100,100,100,100,0,0,0,100,100,100,100,100,100,0,26.82926829,63.41463415,85.36585366,100,100,100,100,100
42089,0.402985075,59,24,0.024022801,0.01406039,0.123205637,0.042587331,0.173260273,0,0,0,0,100,100,100,100,100,0,0,0,0,100,100,100,100,100,16.66666667,41.66666667,83.33333333,95.83333333,100,100,100,100,100,0,0,0,100,100,100,100,100,100,16.66666667,41.66666667,79.16666667,95.83333333,100,100,100,100,100
42095,0.432835821,164,68,0.066775244,0.041978164,0.208215301,0.082640068,0.272613164,0,0,0,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100,10.29411765,22.05882353,50,80.88235294,100,100,100,100,100,0,0,0,100,100,100,100,100,100,11.76470588,22.05882353,44.11764706,79.41176471,100,100,100,100,100
